PROBEID	ENTREZID	Coverage	Specificity	Cov_Spec
235006_at	91368	1	0.7006993007	0.7006993007
235007_at	55212	0.6666666667	0.6131118881	0.4087412587
235009_at	259282	1	0.5255244755	0.5255244755
235010_at	729013	1	0.7006993007	0.7006993007
235011_at	10746	1	0.7006993007	0.7006993007
235012_at	23143	0.3333333333	0.7882867133	0.2627622378
235013_at	1317	0.0555555556	0.8758741259	0.0486596737
235015_at	51114	1	0.7882867133	0.7882867133
235016_at	221035	0.5	0.6131118881	0.3065559441
235017_s_at	80034	0.6666666667	0.6131118881	0.4087412587
235018_at	80034	0.6666666667	0.7006993007	0.4671328671
235019_at	1368	0.15	0.5255244755	0.0788286713
235020_at	6875	0.4	0.5255244755	0.2102097902
235021_at	158358	1	0.423951049	0.423951049
235022_at	125228	1	0.409965035	0.409965035
235024_at	79960	0.1818181818	0.9634615385	0.1751748252
235025_at	112840	1	0.6131118881	0.6131118881
235026_at	144577	0.6666666667	0.8758741259	0.5839160839
235027_at	728927	1	0.4379370629	0.4379370629
235029_at	84296	0.5	0.3363636364	0.1681818182
235030_at	91775	1	0.7006993007	0.7006993007
235032_at	134218	1	0.8758741259	0.8758741259
235034_at	143187	0.4	0.8758741259	0.3503496503
235035_at	79939	1	0.7882867133	0.7882867133
235036_at	128077	1	0.7882867133	0.7882867133
235037_at	90407	1	0.2627622378	0.2627622378
235039_x_at	286826	1	0.5888111888	0.5888111888
235040_at	146923	1	0.7882867133	0.7882867133
235041_at	9570	0.1111111111	0.3503496503	0.0389277389
235042_at	165904	1	0.7882867133	0.7882867133
235044_at	116159	1	0.7006993007	0.7006993007
235045_at	10179	1	0.5255244755	0.5255244755
235047_x_at	112939	1	0.1751748252	0.1751748252
235048_at	26049	1	0.7882867133	0.7882867133
235049_at	107	0.0022779043	0.6131118881	0.0013966102
235050_at	154091	1	0.7006993007	0.7006993007
235051_at	152137	1	0.7882867133	0.7882867133
235052_at	126375	1	0.7882867133	0.7882867133
235054_at	131870	0.6666666667	0.7006993007	0.4671328671
235055_x_at	NA	0.0069444444	0.4064685315	0.0028226981
235056_at	2120	1	0.7006993007	0.7006993007
235057_at	83737	1	0.7882867133	0.7882867133
235059_at	201475	1	0.4379370629	0.4379370629
235061_at	152926	1	0.8758741259	0.8758741259
235062_at	120379	1	0.7882867133	0.7882867133
235063_at	149840	1	0.5255244755	0.5255244755
235064_s_at	149840	1	0.5255244755	0.5255244755
235065_at	64762	1	0.6131118881	0.6131118881
235066_at	4134	0.0526315789	0.7882867133	0.0414887744
235067_at	4289	0.1538461538	0.8758741259	0.1347498655
235068_at	340481	1	0.7882867133	0.7882867133
235069_at	128387	1	0.8618881119	0.8618881119
235070_at	54715	0.7	0.7006993007	0.4904895105
235071_at	116143	1	0.7006993007	0.7006993007
235072_s_at	63971	0.2857142857	0.7882867133	0.2252247752
235073_at	113178	1	0.6061188811	0.6061188811
235074_at	161742	1	0.6937062937	0.6937062937
235075_at	1830	0.5	0.6131118881	0.3065559441
235076_at	10241	1	0.8618881119	0.8618881119
235079_at	619279	1	0.6902097902	0.6902097902
235080_at	197358	1	0.7006993007	0.7006993007
235081_x_at	201292	1	0.1751748252	0.1751748252
235082_at	22990	0.6666666667	0.8618881119	0.5745920746
235084_x_at	10475	0.3333333333	0.5255244755	0.1751748252
235085_at	157285	1	0.7882867133	0.7882867133
235087_at	64718	0.5	0.7006993007	0.3503496503
235088_at	201725	1	0.7882867133	0.7882867133
235089_at	84961	1	0.5255244755	0.5255244755
235090_at	374655	1	0.4817307692	0.4817307692
235091_at	201626	1	0.7882867133	0.7882867133
235093_at	5194	0.25	0.7882867133	0.1970716783
235095_at	146439	1	0.7006993007	0.7006993007
235096_at	123169	1	0.8758741259	0.8758741259
235097_at	152992	1	0.2627622378	0.2627622378
235098_at	55670	1	0.7882867133	0.7882867133
235099_at	152189	1	0.8758741259	0.8758741259
235103_at	4124	0.2	0.3503496503	0.0700699301
235104_at	64167	1	0.7743006993	0.7743006993
235106_at	84441	1	0.7882867133	0.7882867133
235107_at	9063	0.3181818182	0.5255244755	0.1672123331
235111_at	4045	0.0172413793	0.7708041958	0.0132897275
235113_at	122769	1	0.6131118881	0.6131118881
235114_x_at	84376	1	0.3503496503	0.3503496503
235116_at	7185	0.1428571429	0.7882867133	0.1126123876
235117_at	494143	1	0.6131118881	0.6131118881
235118_at	253559	1	0.8758741259	0.8758741259
235120_at	9117	0.375	0.8758741259	0.3284527972
235122_at	59269	0.75	0.7882867133	0.591215035
235124_at	645212	1	0.7006993007	0.7006993007
235125_x_at	374986	0.6666666667	0.7006993007	0.4671328671
235126_at	642946	1	0.7006993007	0.7006993007
235127_at	5375	0.5	0.4379370629	0.2189685315
235128_at	11346	0.375	0.8758741259	0.3284527972
235129_at	5502	0.0285714286	0.7006993007	0.02001998
235131_at	57381	1	0.7882867133	0.7882867133
235132_at	254128	0.6666666667	0.9634615385	0.6423076923
235136_at	94103	1	0.7882867133	0.7882867133
235139_at	2793	0.1851851852	0.6131118881	0.1135392385
235142_at	653121	1	0.7882867133	0.7882867133
235143_at	84068	0.6666666667	0.6763986014	0.4509324009
235144_at	158158	1	0.7006993007	0.7006993007
235145_at	51043	1	0.7006993007	0.7006993007
235146_at	57458	1	0.7006993007	0.7006993007
235148_at	200634	1	0.7006993007	0.7006993007
235149_at	283209	1	0.6867132867	0.6867132867
235150_at	143686	1	0.6131118881	0.6131118881
235153_at	138065	0.25	0.4379370629	0.1094842657
235154_at	83860	1	0.7006993007	0.7006993007
235155_at	56898	1	0.7006993007	0.7006993007
235156_at	254065	1	0.8758741259	0.8758741259
235158_at	84928	1	0.7006993007	0.7006993007
235160_at	11016	0.7142857143	0.6867132867	0.4905094905
235162_at	4194	0.5	0.3503496503	0.1751748252
235163_at	126308	1	0.6131118881	0.6131118881
235164_at	219749	1	0.7882867133	0.7882867133
235165_at	84612	0.5	0.7743006993	0.3871503497
235166_at	7707	0.1111111111	0.7882867133	0.0875874126
235168_at	93183	0.5	0.6131118881	0.3065559441
235169_at	126433	1	0.7882867133	0.7882867133
235170_at	168374	1	0.2627622378	0.2627622378
235173_at	4154	0.0952380952	0.8758741259	0.0834165834
235175_at	115361	1	0.75	0.75
235177_at	151194	0.6	0.6937062937	0.4162237762
235178_x_at	157570	1	0.4379370629	0.4379370629
235179_at	121274	1	0.6131118881	0.6131118881
235180_at	6815	0.3	0.6131118881	0.1839335664
235181_at	129450	1	0.7603146853	0.7603146853
235182_at	140862	1	0.7006993007	0.7006993007
235184_at	121536	1	0.4136363636	0.4136363636
235185_s_at	388692	0.5	0.0875874126	0.0437937063
235186_at	388692	0.5	0.1751748252	0.0875874126
235187_s_at	64430	1	0.8758741259	0.8758741259
235188_at	64430	0.5	0.6131118881	0.3065559441
235189_at	79664	1	0.959965035	0.959965035
235192_at	112858	1	0.7006993007	0.7006993007
235194_at	219931	0.4	0.7882867133	0.3153146853
235195_at	26190	0.1111111111	0.7006993007	0.0778554779
235196_at	79577	1	0.6763986014	0.6763986014
235197_s_at	28962	0.5	0.7006993007	0.3503496503
235198_at	28962	0.5	0.5255244755	0.2627622378
235199_at	54941	1	0.6131118881	0.6131118881
235200_at	93134	0.2	0.5255244755	0.1051048951
235201_at	93986	0.75	0.7882867133	0.591215035
235202_x_at	121457	0.3333333333	0.409965035	0.1366550117
235204_at	1355	0.2222222222	0.3503496503	0.0778554779
235206_at	51282	0.5	0.7882867133	0.3941433566
235208_at	153733	1	0.3503496503	0.3503496503
235209_at	157869	1	0.7882867133	0.7882867133
235210_s_at	157869	1	0.7006993007	0.7006993007
235212_at	55051	0.6666666667	0.6131118881	0.4087412587
235214_at	541468	1	0.6131118881	0.6131118881
235215_at	102725420	0.5	0.763986014	0.381993007
235216_at	114799	1	0.7882867133	0.7882867133
235218_x_at	152815	0.75	0.2071678322	0.1553758741
235221_at	643866	1	0.7006993007	0.7006993007
235222_x_at	331	0.0192307692	0.7006993007	0.0134749866
235225_at	6327	0.3333333333	0.8758741259	0.291958042
235227_at	134957	1	0.8305944056	0.8305944056
235228_at	114800	1	0.5255244755	0.5255244755
235231_at	285989	0.25	0.7882867133	0.1970716783
235234_at	219988	1	0.4379370629	0.4379370629
235235_s_at	219988	1	0.8758741259	0.8758741259
235237_at	203547	1	0.7006993007	0.7006993007
235238_at	399694	0.6666666667	0.6867132867	0.4578088578
235239_at	169714	1	0.5115384615	0.5115384615
235240_at	4287	0.2926829268	0.7006993007	0.2050827222
235241_at	153129	0.8888888889	0.8758741259	0.7785547786
235242_at	5966	0.125	0.7882867133	0.0985358392
235243_at	25999	1	0.7882867133	0.7882867133
235244_at	131076	1	0.7006993007	0.7006993007
235245_at	162461	1	0.7006993007	0.7006993007
235248_at	114781	1	0.6131118881	0.6131118881
235250_at	201163	1	0.5255244755	0.5255244755
235253_at	5810	0.25	0.7006993007	0.1751748252
235255_at	23545	1	0.6763986014	0.6763986014
235256_s_at	130589	1	0.6131118881	0.6131118881
235257_at	440836	1	0.5818181818	0.5818181818
235258_at	167227	0.6666666667	0.7006993007	0.4671328671
235259_at	133015	0.5	0.7882867133	0.3941433566
235260_s_at	133015	1	0.7006993007	0.7006993007
235261_at	146862	1	0.7882867133	0.7882867133
235262_at	92285	1	0.6131118881	0.6131118881
235264_at	29915	0.5	0.6131118881	0.3065559441
235265_at	130507	1	0.7006993007	0.7006993007
235266_at	29028	1	0.9634615385	0.9634615385
235269_at	113828	1	0.7006993007	0.7006993007
235271_s_at	84307	0.5	0.5255244755	0.2627622378
235272_at	374897	1	0.7882867133	0.7882867133
235273_at	161582	1	0.7006993007	0.7006993007
235276_at	94240	1	0.7006993007	0.7006993007
235277_at	154810	1	0.9634615385	0.9634615385
235278_at	140733	1	0.8758741259	0.8758741259
235279_at	55742	0.5	0.7882867133	0.3941433566
235281_x_at	79026	0.75	0.5255244755	0.3941433566
235283_at	26512	0.6666666667	0.7882867133	0.5255244755
235284_s_at	388692	0.5	0.0875874126	0.0437937063
235287_at	1021	0.0909090909	0.7882867133	0.0716624285
235289_at	56648	1	0.7006993007	0.7006993007
235290_at	158431	0.75	0.7006993007	0.5255244755
235291_s_at	90580	1	0.1125874126	0.1125874126
235294_at	80143	1	0.7006993007	0.7006993007
235296_at	56648	1	0.7006993007	0.7006993007
235297_at	10658	0.7692307692	0.7006993007	0.5389994621
235298_at	253769	1	0.5255244755	0.5255244755
235299_at	84102	0.8	0.7006993007	0.5605594406
235300_x_at	25898	1	0.4379370629	0.4379370629
235301_at	222223	1	0.7882867133	0.7882867133
235306_at	155038	1	0.4379370629	0.4379370629
235307_at	22853	1	0.8758741259	0.8758741259
235308_at	26137	1	0.8758741259	0.8758741259
235310_at	257144	1	0.6131118881	0.6131118881
235311_at	55033	1	0.7006993007	0.7006993007
235312_s_at	4892	0.3636363636	0.8758741259	0.3184996821
235313_at	4892	0.3636363636	0.5255244755	0.1910998093
235316_at	339983	1	0.7847902098	0.7847902098
235317_at	284454	1	0.2890384615	0.2890384615
235318_at	2200	0.027027027	0.6131118881	0.0165705916
235322_at	101927151	1	0.6131118881	0.6131118881
235324_at	6428	0.0322580645	0.6131118881	0.0197778028
235325_at	6687	0.1	0.6131118881	0.0613111888
235326_at	79869	0.1428571429	0.4379370629	0.0625624376
235327_x_at	165324	0.8571428571	0.1751748252	0.1501498501
235329_at	124056	1	0.7006993007	0.7006993007
235330_at	150275	1	0.7006993007	0.7006993007
235331_x_at	84333	0.7777777778	0.7882867133	0.6131118881
235333_at	9331	1	0.6131118881	0.6131118881
235334_at	256435	1	0.7882867133	0.7882867133
235335_at	10350	0.6666666667	0.2627622378	0.1751748252
235338_s_at	83852	0.75	0.6131118881	0.4598339161
235339_at	83852	0.75	0.6131118881	0.4598339161
235340_at	2595	0.0434782609	0.7006993007	0.030465187
235341_at	5611	0.0434782609	0.5255244755	0.0228488902
235342_at	50859	0.9	0.7006993007	0.6306293706
235343_at	79805	1	0.7006993007	0.7006993007
235344_at	5494	0.1914893617	0.5255244755	0.1006323464
235345_at	55680	0.4444444444	0.7006993007	0.3114219114
235346_at	139341	1	0.7006993007	0.7006993007
235348_at	84945	1	0.7006993007	0.7006993007
235349_at	151393	1	0.9634615385	0.9634615385
235350_at	55286	1	0.7006993007	0.7006993007
235351_at	79739	0.75	0.5255244755	0.3941433566
235352_at	3140	0.2352941176	0.9634615385	0.2266968326
235355_at	80034	0.6666666667	0.6131118881	0.4087412587
235356_at	374354	1	0.4379370629	0.4379370629
235357_at	8110	0.4285714286	0.7882867133	0.3378371628
235359_at	375387	1	0.8618881119	0.8618881119
235360_at	389072	0.75	0.7006993007	0.5255244755
235362_at	729970	1	0.6131118881	0.6131118881
235365_at	494513	1	0.7006993007	0.7006993007
235366_at	7556	0.2	0.5255244755	0.1051048951
235367_at	84665	1	0.6026223776	0.6026223776
235368_at	11096	1	0.6131118881	0.6131118881
235369_at	122525	1	0.4379370629	0.4379370629
235370_at	83999	0.2	0.7006993007	0.1401398601
235371_at	727936	1	0.7882867133	0.7882867133
235372_at	84824	1	0.9634615385	0.9634615385
235375_x_at	148014	1	0.5255244755	0.5255244755
235377_at	90523	0.9090909091	0.7882867133	0.7166242848
235378_at	145483	1	0.7006993007	0.7006993007
235381_at	51773	0.5	0.8515734266	0.4257867133
235382_at	206338	1	0.8758741259	0.8758741259
235383_at	4648	0.04	0.7006993007	0.028027972
235384_at	390916	1	0.6131118881	0.6131118881
235385_at	55016	1	0.7006993007	0.7006993007
235387_at	79807	0.6666666667	0.8758741259	0.5839160839
235388_at	80205	0.8461538462	0.6554195804	0.5545857988
235390_at	285672	1	0.8758741259	0.8758741259
235391_at	137392	1	0.7882867133	0.7882867133
235393_at	7273	0.3333333333	0.1125874126	0.0375291375
235394_at	9373	0.2	0.8758741259	0.1751748252
235395_at	11231	1	0.8758741259	0.8758741259
235396_at	128989	0.9411764706	0.4379370629	0.4121760592
235398_at	390980	1	0.8758741259	0.8758741259
235400_at	84824	1	0.8758741259	0.8758741259
235401_s_at	84824	1	0.5255244755	0.5255244755
235402_at	220004	1	0.5588461538	0.5588461538
235404_at	84159	1	0.7006993007	0.7006993007
235406_x_at	100505894	0.25	0.3503496503	0.0875874126
235407_at	23325	1	0.1125874126	0.1125874126
235408_x_at	51351	1	0.3503496503	0.3503496503
235409_at	23269	0.75	0.7006993007	0.5255244755
235410_at	27031	1	0.6131118881	0.6131118881
235411_at	84547	1	0.8758741259	0.8758741259
235413_at	2677	0.1111111111	0.7882867133	0.0875874126
235414_at	163087	1	0.7006993007	0.7006993007
235415_at	23248	1	0.8758741259	0.8758741259
235417_at	90853	1	0.7882867133	0.7882867133
235420_at	404037	1	0.7006993007	0.7006993007
235425_at	151246	1	0.2627622378	0.2627622378
235427_at	8837	0.75	0.7006993007	0.5255244755
235428_at	100507316	0.2	0.7882867133	0.1576573427
235430_at	91748	1	0.6131118881	0.6131118881
235431_s_at	246330	1	0.8758741259	0.8758741259
235432_at	27031	1	0.4379370629	0.4379370629
235433_at	139322	0.5	0.4379370629	0.2189685315
235435_at	132949	0.8888888889	0.9634615385	0.8564102564
235436_at	64794	0.5	0.6131118881	0.3065559441
235439_at	5939	0.125	0.4379370629	0.0547421329
235440_at	144108	1	0.4379370629	0.4379370629
235442_at	63932	1	0.5255244755	0.5255244755
235447_at	142940	1	0.6131118881	0.6131118881
235449_at	90678	1	0.7006993007	0.7006993007
235451_at	4090	0.2142857143	0.6744230769	0.1445192308
235453_at	163590	0.75	0.5255244755	0.3941433566
235455_at	348487	1	0.3503496503	0.3503496503
235457_at	84441	1	0.6131118881	0.6131118881
235458_at	84868	1	0.5115384615	0.5115384615
235459_at	10193	0.0124223602	0.5255244755	0.0065282544
235460_at	79856	1	0.7006993007	0.7006993007
235461_at	54790	0.6666666667	0.3503496503	0.2335664336
235462_at	132864	1	0.6131118881	0.6131118881
235463_s_at	253782	1	0.8758741259	0.8758741259
235465_at	219287	1	0.7006993007	0.7006993007
235467_s_at	3749	0.0789473684	0.7006993007	0.0553183658
235468_at	146713	0.625	0.7006993007	0.4379370629
235470_at	51691	1	0.7006993007	0.7006993007
235471_at	196740	0.5	0.5255244755	0.2627622378
235472_at	84750	1	0.7882867133	0.7882867133
235476_at	286827	1	0.7006993007	0.7006993007
235479_at	132864	1	0.5255244755	0.5255244755
235483_at	6809	0.1818181818	0.7882867133	0.143324857
235484_at	375743	1	0.7882867133	0.7882867133
235485_at	54521	1	0.7882867133	0.7882867133
235486_at	25758	0.3333333333	0.8758741259	0.291958042
235488_at	91608	0.5	0.3503496503	0.1751748252
235489_at	57381	1	0.7882867133	0.7882867133
235490_at	84314	1	0.6131118881	0.6131118881
235491_at	65986	0.6666666667	0.4379370629	0.291958042
235492_at	154214	1	0.7882867133	0.7882867133
235494_at	4045	0.0172413793	0.7006993007	0.0120810224
235495_at	90324	1	0.6131118881	0.6131118881
235496_at	646962	1	0.5255244755	0.5255244755
235498_at	127255	0.4	0.2627622378	0.1051048951
235503_at	140458	1	0.7006993007	0.7006993007
235504_at	64388	1	0.5713286713	0.5713286713
235505_s_at	4043	0.0909090909	0.7006993007	0.0636999364
235507_at	115294	1	0.7006993007	0.7006993007
235509_at	137682	1	0.7006993007	0.7006993007
235510_at	83878	1	0.5255244755	0.5255244755
235511_at	5936	0.1428571429	0.7882867133	0.1126123876
235512_at	8814	0.2857142857	0.6131118881	0.1751748252
235514_at	151516	1	0.4379370629	0.4379370629
235515_at	163183	1	0.5255244755	0.5255244755
235516_at	51091	1	0.4379370629	0.4379370629
235517_at	133015	0.5	0.2627622378	0.1313811189
235518_at	6546	0.4375	0.5255244755	0.229916958
235519_at	221937	1	0.7882867133	0.7882867133
235520_at	55609	1	0.5255244755	0.5255244755
235521_at	3200	0.4	0.7006993007	0.2802797203
235522_at	29121	0.625	0.8758741259	0.5474213287
235523_at	80169	0.5	0.6131118881	0.3065559441
235527_at	9229	0.5416666667	0.6131118881	0.3321022727
235528_at	2979	0.025	0.7707692308	0.0192692308
235529_x_at	54901	0.6666666667	0.1160839161	0.0773892774
235533_at	90639	1	0.7006993007	0.7006993007
235540_at	2796	0.0909090909	0.7006993007	0.0636999364
235542_at	200424	1	0.7882867133	0.7882867133
235544_x_at	284069	1	0.7882867133	0.7882867133
235545_at	55635	1	0.8758741259	0.8758741259
235548_at	164284	1	0.7006993007	0.7006993007
235549_at	255488	1	0.6131118881	0.6131118881
235550_at	79884	1	0.6131118881	0.6131118881
235552_at	57721	0.5	0.6131118881	0.3065559441
235554_x_at	133015	0.5	0.6131118881	0.3065559441
235556_at	153222	0.6	0.763986014	0.4583916084
235557_at	150763	1	0.8758741259	0.8758741259
235558_at	5939	0.125	0.7882867133	0.0985358392
235559_at	84182	1	0.7006993007	0.7006993007
235560_at	4858	0.1818181818	0.6727272727	0.1223140496
235562_at	285382	1	0.7882867133	0.7882867133
235563_at	64710	1	0.1125874126	0.1125874126
235564_at	51351	1	0.2487762238	0.2487762238
235565_at	155054	1	0.5255244755	0.5255244755
235566_at	7110	0.5	0.5255244755	0.2627622378
235567_at	6095	0.2631578947	0.7006993007	0.1843945528
235568_at	199675	1	0.6131118881	0.6131118881
235569_at	155382	1	0.6131118881	0.6131118881
235570_at	27303	0.8	0.4379370629	0.3503496503
235573_at	10808	1	0.7882867133	0.7882867133
235574_at	115361	1	0.3503496503	0.3503496503
235577_at	22834	0.2857142857	0.6131118881	0.1751748252
235579_at	9169	0.1666666667	0.5255244755	0.0875874126
235582_at	1870	0.4285714286	0.2627622378	0.1126123876
235583_at	286676	1	0.5255244755	0.5255244755
235587_at	202781	1	0.6744230769	0.6744230769
235588_at	157570	1	0.4379370629	0.4379370629
235589_s_at	4194	0.5	0.6131118881	0.3065559441
235590_at	55719	0.25	0.7882867133	0.1970716783
235591_at	6751	0.125	0.7882867133	0.0985358392
235598_at	4087	0.2	0.6131118881	0.1226223776
235599_at	339535	1	0.6131118881	0.6131118881
235602_at	94241	1	0.6131118881	0.6131118881
235603_at	3192	0.1538461538	0.7882867133	0.121274879
235604_x_at	284443	0.25	0.2314685315	0.0578671329
235605_at	54897	0.25	0.4379370629	0.1094842657
235609_at	83990	1	0.6131118881	0.6131118881
235610_at	91801	0.7142857143	0.6131118881	0.4379370629
235611_at	140890	0.375	0.8758741259	0.3284527972
235614_at	256472	1	0.5780769231	0.5780769231
235615_at	5229	0.5	0.8479020979	0.423951049
235616_at	128553	0.75	0.5255244755	0.3941433566
235617_x_at	100507537	1	0.5783216783	0.5783216783
235618_at	22847	0.6666666667	0.6096153846	0.4064102564
235619_at	51666	0.5	0.6131118881	0.3065559441
235620_x_at	9205	0.4444444444	0.6131118881	0.2724941725
235626_at	57118	0.75	0.7707692308	0.5780769231
235627_at	375189	1	0.6131118881	0.6131118881
235631_at	4921	0.25	0.6096153846	0.1524038462
235634_at	29942	0.5	0.7882867133	0.3941433566
235635_at	394	0.0240963855	0.6131118881	0.0147737804
235638_at	166824	1	0.6131118881	0.6131118881
235639_at	28513	0.6	0.7006993007	0.4204195804
235642_at	148	0.0029850746	0.7006993007	0.0020916397
235643_at	219285	1	0.7006993007	0.7006993007
235644_at	165055	1	0.6937062937	0.6937062937
235645_at	114799	1	0.7006993007	0.7006993007
235647_at	11154	0.4285714286	0.7006993007	0.3002997003
235648_at	163081	0.6666666667	0.6131118881	0.4087412587
235649_at	11095	1	0.6131118881	0.6131118881
235650_at	222256	1	0.6131118881	0.6131118881
235653_s_at	152815	0.75	0.5255244755	0.3941433566
235654_at	219854	1	0.4379370629	0.4379370629
235661_at	5452	0.1666666667	0.7006993007	0.1167832168
235666_at	8516	0.1111111111	0.6131118881	0.0681235431
235667_at	643783	1	0.7006993007	0.7006993007
235668_at	639	0.0120967742	0.7882867133	0.0095357264
235670_at	8676	0.125	0.6131118881	0.076638986
235672_at	4135	0.05	0.6131118881	0.0306555944
235675_at	200895	1	0.6131118881	0.6131118881
235677_at	63826	1	0.3503496503	0.3503496503
235678_at	2760	0.1333333333	0.7882867133	0.1051048951
235682_s_at	27129	0.3333333333	0.6727272727	0.2242424242
235683_at	143686	1	0.4379370629	0.4379370629
235684_s_at	143686	1	0.7882867133	0.7882867133
235686_at	129450	1	0.7006993007	0.7006993007
235687_at	199777	0.5	0.7006993007	0.3503496503
235688_s_at	9618	0.0119047619	0.4379370629	0.0052135365
235689_at	123263	1	0.7006993007	0.7006993007
235690_at	84622	1	0.7882867133	0.7882867133
235692_at	30011	0.6	0.7882867133	0.472972028
235695_at	3631	0.2307692308	0.7882867133	0.1819123185
235698_at	146198	0.625	0.508041958	0.3175262238
235699_at	161253	0.5	0.6867132867	0.3433566434
235700_at	441519	0.2222222222	0.0875874126	0.0194638695
235703_at	151056	1	0.561013986	0.561013986
235706_at	1368	0.15	0.7882867133	0.118243007
235707_at	221710	1	0.7882867133	0.7882867133
235708_at	152831	1	0.9634615385	0.9634615385
235709_at	283431	1	0.6131118881	0.6131118881
235710_at	55275	0.5	0.7882867133	0.3941433566
235711_at	5814	0.0714285714	0.6131118881	0.0437937063
235712_at	100506046	1	0.7882867133	0.7882867133
235713_at	91801	0.7142857143	0.5255244755	0.3753746254
235714_at	2595	0.0434782609	0.5255244755	0.0228488902
235717_at	7772	0.4	0.7882867133	0.3153146853
235718_at	6345	0.3333333333	0.7006993007	0.2335664336
235720_at	401262	1	0.7708041958	0.7708041958
235721_at	196403	1	0.6131118881	0.6131118881
235722_at	55333	1	0.4379370629	0.4379370629
235723_at	54796	0.3	0.8758741259	0.2627622378
235724_at	84532	0.5	0.7006993007	0.3503496503
235725_at	4089	0.0384615385	0.7006993007	0.0269499731
235726_at	65986	0.3333333333	0.7777972028	0.2592657343
235727_at	54813	1	0.7882867133	0.7882867133
235728_at	124961	1	0.7006993007	0.7006993007
235729_at	84874	1	0.7006993007	0.7006993007
235731_at	23746	0.875	0.7882867133	0.6897508741
235732_at	619279	1	0.6131118881	0.6131118881
235735_at	944	0.0076923077	0.6131118881	0.0047162453
235736_at	100287482	1	0.8758741259	0.8758741259
235737_at	85480	1	0.7006993007	0.7006993007
235740_at	79772	0.75	0.7006993007	0.5255244755
235744_at	160760	1	0.7506993007	0.7506993007
235746_s_at	22925	0.2	0.7882867133	0.1576573427
235751_s_at	284013	1	0.6131118881	0.6131118881
235753_at	3204	0.3333333333	0.8758741259	0.291958042
235755_at	84629	1	0.5255244755	0.5255244755
235758_at	84968	1	0.2627622378	0.2627622378
235759_at	64168	1	0.6131118881	0.6131118881
235763_at	204962	0.25	0.7882867133	0.1970716783
235764_at	11107	0.6	0.7882867133	0.472972028
235765_at	7091	0.25	0.6659090909	0.1664772727
235766_x_at	5873	0.5	0.7006993007	0.3503496503
235767_x_at	51808	1	0.6131118881	0.6131118881
235768_at	153769	0.6666666667	0.8653846154	0.5769230769
235769_at	162968	1	0.5255244755	0.5255244755
235773_at	284307	1	0.7006993007	0.7006993007
235775_at	160335	1	0.6131118881	0.6131118881
235776_x_at	101927489	1	0.206993007	0.206993007
235777_at	91526	0.3333333333	0.8758741259	0.291958042
235778_s_at	91526	1	0.7882867133	0.7882867133
235780_at	5567	0.0566037736	0.8758741259	0.0495777807
235781_at	774	0.0137931034	0.7006993007	0.0096648179
235783_at	51154	1	0.7882867133	0.7882867133
235791_x_at	1105	0.0588235294	0.6131118881	0.0360654052
235792_x_at	5286	0.4545454545	0.4136363636	0.1880165289
235793_at	25941	0.3333333333	0.5255244755	0.1751748252
235795_at	5080	0.225	0.7006993007	0.1576573427
235798_at	100113407	1	0.8758741259	0.8758741259
235799_at	25936	1	0.8758741259	0.8758741259
235801_at	7991	0.0952380952	0.7006993007	0.0667332667
235802_at	122618	1	0.5255244755	0.5255244755
235806_at	64411	1	0.7882867133	0.7882867133
235809_at	132660	0.5555555556	0.6131118881	0.3406177156
235810_at	7569	0.25	0.7006993007	0.1751748252
235812_at	255919	1	0.7882867133	0.7882867133
235814_at	8987	0.05	0.5255244755	0.0262762238
235815_at	128553	0.75	0.5818181818	0.4363636364
235816_s_at	266747	1	0.6131118881	0.6131118881
235817_at	202915	1	0.522027972	0.522027972
235818_at	284415	1	0.5115384615	0.5115384615
235819_at	91408	1	0.7006993007	0.7006993007
235820_at	5893	0.0714285714	0.7882867133	0.0563061938
235821_at	8840	0.5714285714	0.8479020979	0.4845154845
235827_at	10454	0.5	0.7882867133	0.3941433566
235828_at	153768	1	0.5505244755	0.5505244755
235829_at	100526820	1	0.3503496503	0.3503496503
235832_at	84504	1	0.3503496503	0.3503496503
235833_at	6731	0.1666666667	0.6131118881	0.1021853147
235837_at	79753	1	0.8758741259	0.8758741259
235838_at	57555	1	0.5780769231	0.5780769231
235840_at	80317	0.4285714286	0.7882867133	0.3378371628
235845_at	389058	1	0.7006993007	0.7006993007
235849_at	286133	1	0.8671153846	0.8671153846
235850_at	54554	1	0.7882867133	0.7882867133
235851_s_at	113	0.0221674877	0.0562937063	0.00124789
235852_at	85439	0.4	0.959965035	0.383986014
235853_at	205428	1	0.6131118881	0.6131118881
235854_x_at	6093	0.3333333333	0.4379370629	0.145979021
235857_at	147040	1	0.4379370629	0.4379370629
235858_at	1387	0.1052631579	0.7882867133	0.0829775488
235859_at	58508	1	0.8758741259	0.8758741259
235863_at	126306	0.5	0.6131118881	0.3065559441
235865_at	10658	0.7692307692	0.6131118881	0.4716245293
235867_at	2947	0.0769230769	0.7006993007	0.0538999462
235871_at	200879	1	0.7006993007	0.7006993007
235873_at	100506235	1	0.5956293706	0.5956293706
235874_at	167681	1	0.7006993007	0.7006993007
235876_at	219854	1	0.7882867133	0.7882867133
235880_at	222183	1	0.4379370629	0.4379370629
235881_at	114793	1	0.7463286713	0.7463286713
235882_at	55275	0.1666666667	0.7882867133	0.1313811189
235885_at	64805	1	0.9354895105	0.9354895105
