PROBEID	ENTREZID	Coverage	Specificity	Cov_Spec
ILMN_3226181 283927 1 0.996 0.996
ILMN_1698323 55041 0.7 0.996 0.6972
ILMN_1659290 23648 1 0.758 0.758
ILMN_1680231 25895 0.5 0.996 0.498
ILMN_1761912 4245 1 0.996 0.996
ILMN_1815385 4093 1 0.996 0.996
ILMN_2050255 54963 1 0.996 0.996
ILMN_1680513 400950 1 0.996 0.996
ILMN_1669727 51322 0.25 0.996 0.249
ILMN_1760088 887 1 0.996 0.996
ILMN_1732410 220963 1 0.996 0.996
ILMN_1790807 7508 0.666666666666667 0.996 0.664
ILMN_1780533 6039 1 0.996 0.996
ILMN_1757020 1006 1 0.996 0.996
ILMN_1761566 84418 1 0.996 0.996
ILMN_1741459 8558 1 0.996 0.996
ILMN_1811478 4241 1 0.996 0.996
ILMN_1801044 9732 1 0.996 0.996
ILMN_1676358 5899 1 0.996 0.996
ILMN_1674615 56156 1 0.996 0.996
ILMN_1799996 50846 1 0.996 0.996
ILMN_2399769 79971 1 0.996 0.996
ILMN_1671260 79971 1 0.996 0.996
ILMN_3235723 28983 1 0.937 0.937
ILMN_2193591 81622 1 0.996 0.996
ILMN_1654812 81622 1 0.996 0.996
ILMN_1654612 51385 1 0.996 0.996
ILMN_1654819 51385 1 0.996 0.996
ILMN_1771824 84277 1 0.996 0.996
ILMN_3246801 84277 1 0.996 0.996
ILMN_1809259 54979 1 0.996 0.996
ILMN_1808245 157869 1 0.996 0.996
ILMN_1718706 26284 1 0.996 0.996
ILMN_1738368 6239 1 0.996 0.996
ILMN_2298624 6239 0.846153846153846 0.996 0.842769230769231
ILMN_2415267 6239 1 0.996 0.996
ILMN_1684629 26074 0.833333333333333 0.996 0.83
ILMN_1688258 128864 1 0.996 0.996
ILMN_1747665 4735 0.0714285714285714 0.996 0.0711428571428571
ILMN_1717248 157983 1 0.996 0.996
ILMN_1682960 84062 0.166666666666667 0.996 0.166
ILMN_1763745 79616 1 0.917 0.917
ILMN_1801189 7461 0.5 0.996 0.498
ILMN_1657344 5324 1 0.996 0.996
ILMN_1710756 2023 1 0.996 0.996
ILMN_1706345 79867 0.666666666666667 0.996 0.664
ILMN_1654032 10444 1 0.996 0.996
ILMN_2094061 3613 1 0.996 0.996
ILMN_1781459 26254 1 0.996 0.996
ILMN_1764109 715 1 0.996 0.996
ILMN_1677198 715 1 0.996 0.996
ILMN_1756550 54830 1 0.996 0.996
ILMN_1780669 4241 0.5 0.778 0.389
ILMN_3310471 693172 1 0.996 0.996
ILMN_1733535 167465 1 0.996 0.996
ILMN_1762508 203228 0.25 0.917 0.22925
ILMN_2296677 203228 0.25 0.996 0.249
ILMN_2119297 23034 1 0.996 0.996
ILMN_1813964 348932 1 0.996 0.996
ILMN_3241021 6086 1 0.996 0.996
ILMN_2223561 1393 1 0.996 0.996
ILMN_1761312 1393 1 0.996 0.996
ILMN_2410262 64419 1 0.996 0.996
ILMN_1733799 348262 1 0.996 0.996
ILMN_1772466 10045 0.75 0.996 0.747
ILMN_1810424 59340 1 0.996 0.996
ILMN_1773455 646627 1 0.996 0.996
ILMN_1782579 10989 1 0.996 0.996
ILMN_1680892 11219 1 0.996 0.996
ILMN_1718501 79133 0.4 0.996 0.3984
ILMN_1814647 389257 1 0.996 0.996
ILMN_3204010 131118 1 0.778 0.778
ILMN_1737651 51362 1 0.996 0.996
ILMN_1743785 219557 1 0.996 0.996
ILMN_3310830 100302279 1 0.996 0.996
ILMN_1796950 219527 1 0.996 0.996
ILMN_1730061 23181 0.25 0.996 0.249
ILMN_1740263 5024 1 0.996 0.996
ILMN_1726327 276 0.3 0.996 0.2988
ILMN_1704022 131920 1 0.996 0.996
ILMN_1660275 60526 0.875 0.996 0.8715
ILMN_1701020 100130742 1 0.996 0.996
ILMN_2378376 1534 1 0.996 0.996
ILMN_1756328 84193 0.5 0.996 0.498
ILMN_1676458 65003 0.4 0.996 0.3984
ILMN_2213199 80817 0.6 0.996 0.5976
ILMN_1784175 54627 1 0.996 0.996
ILMN_1675055 79594 1 0.996 0.996
ILMN_1659202 8708 0.333333333333333 0.996 0.332
ILMN_1665132 948 0.3 0.996 0.2988
ILMN_3248511 83648 1 0.996 0.996
ILMN_1709233 2153 1 0.996 0.996
ILMN_1763587 64102 0.5 0.996 0.498
ILMN_1804841 51741 0.5 0.996 0.498
ILMN_1805535 51231 0.625 0.996 0.6225
ILMN_3245738 100132352 0.727272727272727 0.798 0.580363636363636
ILMN_2195665 79646 1 0.996 0.996
ILMN_3237281 50614 1 0.679 0.679
ILMN_1787265 84858 0.5 0.996 0.498
ILMN_1795922 91603 1 0.996 0.996
ILMN_2338997 8073 1 0.996 0.996
ILMN_2093427 90525 0.714285714285714 0.996 0.711428571428571
ILMN_1804454 57579 1 0.996 0.996
ILMN_2225608 57579 1 0.996 0.996
ILMN_2224031 1070 1 0.996 0.996
ILMN_2224034 1070 1 0.877 0.877
ILMN_1754988 29104 0.666666666666667 0.996 0.664
ILMN_1654171 1720 1 0.996 0.996
ILMN_1677567 1833 1 0.996 0.996
ILMN_1770433 5294 0.6 0.996 0.5976
ILMN_1671250 25932 1 0.996 0.996
ILMN_2063586 25932 1 0.996 0.996
ILMN_2063584 25932 1 0.917 0.917
ILMN_1793859 217 1 0.996 0.996
ILMN_1731354 55486 1 0.996 0.996
ILMN_1675482 613 1 0.818 0.818
ILMN_1800897 4898 1 0.996 0.996
ILMN_2205350 29078 1 0.996 0.996
ILMN_3235133 102725053 1 0.996 0.996
ILMN_1782094 51247 0.666666666666667 0.996 0.664
ILMN_1697006 439994 1 0.996 0.996
ILMN_3296436 100130992 1 0.996 0.996
ILMN_2091310 55107 1 0.996 0.996
ILMN_1717909 55107 1 0.996 0.996
ILMN_1781795 2079 1 0.996 0.996
ILMN_2219199 151354 1 0.996 0.996
ILMN_1785404 9982 1 0.996 0.996
ILMN_1792528 6230 1 0.838 0.838
ILMN_1739847 8664 1 0.996 0.996
ILMN_3247681 388969 1 0.996 0.996
ILMN_3241510 200933 1 0.996 0.996
ILMN_1777017 221937 1 0.996 0.996
ILMN_1691959 11217 1 0.996 0.996
ILMN_1675507 11217 1 0.996 0.996
ILMN_1737754 11217 0.4 0.996 0.3984
ILMN_1749266 388550 1 0.996 0.996
ILMN_3238762 254394 0.5 0.996 0.498
ILMN_1783225 119694 1 0.996 0.996
ILMN_3237554 402483 1 0.917 0.917
ILMN_2123665 81846 1 0.996 0.996
ILMN_1776778 165631 1 0.996 0.996
ILMN_2170595 50484 1 0.996 0.996
ILMN_1806093 163590 0.25 0.996 0.249
ILMN_1682919 5051 1 0.996 0.996
ILMN_2197577 6701 1 0.719 0.719
ILMN_1671114 100507290 1 0.996 0.996
ILMN_2385318 25852 0.888888888888889 0.996 0.885333333333333
ILMN_1796337 284340 1 0.996 0.996
ILMN_3248176 100191040 1 0.996 0.996
ILMN_1704015 8831 1 0.996 0.996
ILMN_1743635 199857 1 0.996 0.996
ILMN_2191822 199857 1 0.996 0.996
ILMN_2069267 58508 1 0.838 0.838
ILMN_1737398 51495 1 0.996 0.996
ILMN_1743065 51495 1 0.996 0.996
ILMN_1658746 51495 1 0.996 0.996
ILMN_3301669 56913 1 0.659 0.659
ILMN_1814282 64782 1 0.996 0.996
ILMN_1733991 84993 1 0.996 0.996
ILMN_1781285 1843 1 0.996 0.996
ILMN_3285478 653162 1 0.996 0.996
ILMN_1757303 56140 1 0.996 0.996
ILMN_1680844 23469 0.5 0.996 0.498
ILMN_2186858 55778 1 0.996 0.996
ILMN_1658928 2783 1 0.996 0.996
ILMN_1652073 6228 1 0.996 0.996
ILMN_1805131 339229 1 0.996 0.996
ILMN_2043615 339229 1 0.996 0.996
ILMN_1796639 50613 1 0.996 0.996
ILMN_1706813 11254 1 0.996 0.996
ILMN_1740169 7301 1 0.996 0.996
ILMN_2153466 26240 1 0.996 0.996
ILMN_1681741 388753 1 0.996 0.996
ILMN_3301065 6233 1 0.818 0.818
ILMN_1779639 134728 0.666666666666667 0.996 0.664
ILMN_2228538 134728 0.666666666666667 0.996 0.664
ILMN_1691860 10252 1 0.996 0.996
ILMN_2330112 10175 1 0.996 0.996
ILMN_1693693 441608 1 0.996 0.996
ILMN_1706590 4298 1 0.996 0.996
ILMN_1714511 5071 1 0.996 0.996
ILMN_1678292 9409 1 0.996 0.996
ILMN_3305988 100996630 1 0.996 0.996
ILMN_1768855 283687 1 0.996 0.996
ILMN_1796113 144233 1 0.996 0.996
ILMN_3248551 388125 1 0.996 0.996
ILMN_1714010 84616 1 0.996 0.996
ILMN_2181445 23786 1 0.8475 0.8475
ILMN_1706764 55204 1 0.996 0.996
ILMN_2190851 5481 1 0.996 0.996
ILMN_2116556 23658 1 0.996 0.996
ILMN_1737947 23658 1 0.996 0.996
ILMN_1697639 8473 1 0.996 0.996
ILMN_1747151 200539 1 0.956 0.956
ILMN_1787951 64792 1 0.996 0.996
ILMN_1770338 4071 1 0.996 0.996
ILMN_1793151 127074 1 0.996 0.996
ILMN_1860662 103689915 1 0.996 0.996
ILMN_1704321 3558 1 0.996 0.996
ILMN_1784333 9728 1 0.996 0.996
ILMN_2061641 151246 0.666666666666667 0.996 0.664
ILMN_1746699 151246 1 0.996 0.996
ILMN_1661359 158830 1 0.996 0.996
ILMN_1793543 148523 1 0.996 0.996
ILMN_1748984 10207 0.111111111111111 0.996 0.110666666666667
ILMN_1697611 258 1 0.996 0.996
ILMN_1751092 258 1 0.996 0.996
ILMN_1794384 258 1 0.996 0.996
ILMN_1717207 64386 1 0.996 0.996
ILMN_1672559 266977 0.25 0.996 0.249
ILMN_1787932 266977 0.75 0.996 0.747
ILMN_2224143 4172 1 0.996 0.996
ILMN_1745134 121601 1 0.996 0.996
ILMN_1811616 80820 1 0.996 0.996
ILMN_1684945 3760 0.666666666666667 0.996 0.664
ILMN_1734695 4134 0.2 0.996 0.1992
ILMN_3235718 91316 1 0.996 0.996
ILMN_1746171 9555 1 0.996 0.996
ILMN_1674034 9555 0.4 0.996 0.3984
ILMN_2154603 91603 1 0.996 0.996
ILMN_1727532 56944 1 0.996 0.996
ILMN_2400219 6717 0.6 0.996 0.5976
ILMN_1796130 221710 1 0.996 0.996
ILMN_1658563 125115 1 0.996 0.996
ILMN_1663578 125115 1 0.996 0.996
ILMN_1673261 79574 1 0.996 0.996
ILMN_2317463 26173 1 0.996 0.996
ILMN_1716136 112802 1 0.996 0.996
ILMN_1716704 84166 0.666666666666667 0.996 0.664
ILMN_1658917 6505 1 0.996 0.996
ILMN_1785699 5744 1 0.996 0.996
ILMN_2395389 5704 1 0.996 0.996
ILMN_2287888 5704 0.666666666666667 0.996 0.664
ILMN_1687887 5704 1 0.996 0.996
ILMN_1781073 84867 1 0.996 0.996
ILMN_2363966 84867 1 0.996 0.996
ILMN_3309819 100302144 1 0.996 0.996
ILMN_2096467 203076 1 0.996 0.996
ILMN_1749047 203076 1 0.996 0.996
ILMN_1669189 83593 0.333333333333333 0.996 0.332
ILMN_1813795 83593 1 0.996 0.996
ILMN_1736490 642968 1 0.838 0.838
ILMN_1769369 1993 1 0.996 0.996
ILMN_1745079 23321 1 0.996 0.996
ILMN_2196328 10631 1 0.996 0.996
ILMN_1790761 10631 1 0.9465 0.9465
ILMN_1651282 1308 1 0.996 0.996
ILMN_1799105 1308 1 0.996 0.996
ILMN_1671489 5091 1 0.996 0.996
ILMN_2330552 984 0.8 0.996 0.7968
ILMN_2358272 9001 1 0.996 0.996
ILMN_3237409 8694 0.5 0.917 0.4585
ILMN_1764803 55234 1 0.996 0.996
ILMN_1713927 401138 1 0.996 0.996
ILMN_3178471 339768 1 0.996 0.996
ILMN_1803256 56977 1 0.996 0.996
ILMN_1701653 429 1 0.996 0.996
ILMN_1721921 642 1 0.996 0.996
ILMN_1770044 1138 1 0.996 0.996
ILMN_3202976 10023 1 0.996 0.996
ILMN_1741939 219956 1 0.996 0.996
ILMN_2266962 2996 0.5 0.996 0.498
ILMN_1798327 344838 1 0.996 0.996
ILMN_1728540 139341 1 0.996 0.996
ILMN_3223126 1890 1 0.996 0.996
ILMN_1781742 286499 1 0.996 0.996
ILMN_1680341 10450 1 0.996 0.996
ILMN_1684771 10857 1 0.996 0.996
ILMN_1701644 56100 1 0.996 0.996
ILMN_1790801 6196 0.5 0.996 0.498
ILMN_1701589 271 0.571428571428571 0.996 0.569142857142857
ILMN_3239576 100216001 1 0.996 0.996
ILMN_1687950 118856 1 0.996 0.996
ILMN_2389957 9616 1 0.996 0.996
ILMN_2056606 5502 1 0.996 0.996
ILMN_1669773 9068 1 0.996 0.996
ILMN_1786601 5326 1 0.996 0.996
ILMN_1812070 5243 1 0.996 0.996
ILMN_2229877 54510 0.666666666666667 0.996 0.664
ILMN_3261843 83656 1 0.996 0.996
ILMN_1700549 11160 0.4 0.996 0.3984
ILMN_1804509 56896 1 0.996 0.996
ILMN_1739872 170692 1 0.996 0.996
ILMN_1770152 170692 1 0.996 0.996
ILMN_2214473 445328 1 0.917 0.917
ILMN_1673704 9118 1 0.996 0.996
ILMN_2336982 27020 1 0.996 0.996
ILMN_1672094 1745 1 0.996 0.996
ILMN_3237204 100287284 1 0.996 0.996
ILMN_1697417 9859 1 0.956 0.956
ILMN_1672446 6135 1 0.996 0.996
ILMN_2114876 6135 1 0.996 0.996
ILMN_3309619 574501 1 0.986 0.986
ILMN_1764494 498 1 0.996 0.996
ILMN_2341363 498 1 0.996 0.996
ILMN_1673843 1470 1 0.996 0.996
ILMN_1674386 5307 1 0.996 0.996
ILMN_1717056 7296 1 0.996 0.996
ILMN_3204305 645027 1 0.996 0.996
ILMN_3249618 55505 1 0.838 0.838
ILMN_2377240 64400 1 0.996 0.996
ILMN_3311190 100287569 0.5 0.996 0.498
ILMN_1718771 149473 1 0.996 0.996
ILMN_3308450 100302275 1 0.996 0.996
ILMN_1742699 3159 0.142857142857143 0.996 0.142285714285714
ILMN_3238344 146177 1 0.996 0.996
ILMN_1694462 55083 1 0.956 0.956
ILMN_1724061 5077 0.333333333333333 0.996 0.332
ILMN_1723171 121006 1 0.798 0.798
ILMN_2299661 8718 1 0.996 0.996
ILMN_1755990 92270 0.25 0.996 0.249
ILMN_1694400 4481 0.333333333333333 0.996 0.332
ILMN_1696767 387923 1 0.996 0.996
ILMN_1677954 390436 1 0.996 0.996
ILMN_2045720 390436 1 0.996 0.996
ILMN_1656066 30000 1 0.996 0.996
ILMN_1782352 27287 1 0.996 0.996
ILMN_1737425 245911 1 0.917 0.917
ILMN_1771652 80115 1 0.996 0.996
ILMN_1701854 2787 1 0.996 0.996
ILMN_2341229 947 1 0.996 0.996
ILMN_2257587 947 0.5 0.996 0.498
ILMN_1683479 947 1 0.996 0.996
ILMN_1723944 445347 1 0.996 0.996
ILMN_1739236 79759 1 0.996 0.996
ILMN_1740627 26230 0.5 0.996 0.498
ILMN_2079803 26065 0.333333333333333 0.996 0.332
ILMN_1775930 5407 1 0.996 0.996
ILMN_1724407 10460 1 0.996 0.996
ILMN_1705986 7975 1 0.996 0.996
ILMN_1765858 51719 1 0.996 0.996
ILMN_1772951 55808 1 0.996 0.996
ILMN_1815306 160 1 0.996 0.996
ILMN_2359211 160 1 0.996 0.996
ILMN_1685538 6124 0.5 0.758 0.379
ILMN_1726636 143279 0.25 0.996 0.249
ILMN_3239401 2990 1 0.838 0.838
ILMN_2099798 10434 1 0.996 0.996
ILMN_1666713 10434 1 0.988625 0.988625
ILMN_3309754 406977 1 0.996 0.996
ILMN_1710923 57823 1 0.996 0.996
ILMN_1658437 119559 1 0.996 0.996
ILMN_1698725 257019 0.5 0.996 0.498
ILMN_1717234 831 1 0.996 0.996
ILMN_1697287 100874151 1 0.996 0.996
ILMN_1801254 4671 0.785714285714286 0.996 0.782571428571429
ILMN_1744383 387267 1 0.996 0.996
ILMN_1771482 57535 0.375 0.996 0.3735
ILMN_2061435 55384 1 0.996 0.996
ILMN_1671149 55384 1 0.996 0.996
ILMN_1747754 50944 1 0.996 0.996
ILMN_1780132 57161 1 0.996 0.996
ILMN_3310191 693121 1 0.996 0.996
ILMN_1812867 126767 1 0.996 0.996
ILMN_2293631 146664 0.166666666666667 0.996 0.166
ILMN_1769306 10650 1 0.996 0.996
ILMN_1654671 10650 1 0.996 0.996
ILMN_2232157 10650 1 0.996 0.996
ILMN_2374340 5329 0.8 0.996 0.7968
ILMN_1691508 5329 0.2 0.996 0.1992
ILMN_1766514 81622 1 0.838 0.838
ILMN_1744113 79626 1 0.996 0.996
ILMN_1716991 143872 1 0.996 0.996
ILMN_1776826 143872 1 0.996 0.996
ILMN_3249932 1258 1 0.996 0.996
ILMN_3250412 1258 0.25 0.996 0.249
ILMN_3247621 100130148 1 0.996 0.996
ILMN_2075757 121227 1 0.996 0.996
ILMN_3241201 286967 1 0.917 0.917
ILMN_1665717 1968 1 0.996 0.996
ILMN_1804656 84987 1 0.996 0.996
ILMN_2053992 8294 0.0714285714285714 0.996 0.0711428571428571
ILMN_1779381 55176 0.5 0.996 0.498
ILMN_1728218 11030 1 0.996 0.996
ILMN_1786429 10161 1 0.996 0.996
ILMN_1726245 7048 1 0.996 0.996
ILMN_1744862 7048 0.5 0.996 0.498
ILMN_1658399 10219 0.5 0.996 0.498
ILMN_1680556 100506412 0.5 0.996 0.498
ILMN_1801553 123169 1 0.996 0.996
ILMN_1804451 123169 1 0.996 0.996
ILMN_2389995 245973 0.666666666666667 0.996 0.664
ILMN_1660729 245973 0.666666666666667 0.996 0.664
ILMN_2068122 157378 1 0.996 0.996
ILMN_2207726 169966 1 0.996 0.996
ILMN_3246264 85443 1 0.996 0.996
ILMN_1745885 5435 0.5 0.996 0.498
ILMN_2359078 56135 1 0.996 0.996
ILMN_1791833 56135 0.5 0.996 0.498
ILMN_2059211 9772 1 0.996 0.996
ILMN_1761917 138307 1 0.996 0.996
ILMN_3283015 10412 1 0.838 0.838
ILMN_1723969 23236 0.5 0.996 0.498
ILMN_1710726 200316 0.5 0.996 0.498
ILMN_2393169 8563 1 0.996 0.996
ILMN_1667883 8563 1 0.996 0.996
ILMN_1765644 54951 1 0.996 0.996
ILMN_1802109 114818 1 0.996 0.996
ILMN_1778928 114818 0.5 0.996 0.498
ILMN_1742069 57643 1 0.996 0.996
ILMN_1676799 4236 1 0.996 0.996
ILMN_1684316 10150 0.333333333333333 0.996 0.332
ILMN_1719785 83549 1 0.996 0.996
ILMN_1669516 7746 1 0.996 0.996
ILMN_1727364 81786 0.166666666666667 0.996 0.166
ILMN_1778240 54438 0.6 0.996 0.5976
ILMN_1747857 6605 1 0.996 0.996
ILMN_2235354 170394 0.666666666666667 0.996 0.664
ILMN_3311095 693228 1 0.996 0.996
ILMN_1686553 57508 1 0.996 0.996
ILMN_2384513 25966 1 0.996 0.996
ILMN_2294086 3925 0.25 0.996 0.249
ILMN_1697338 26576 1 0.996 0.996
ILMN_1813641 54863 1 0.996 0.996
ILMN_3265879 200298 1 0.996 0.996
ILMN_1736060 360203 1 0.996 0.996
ILMN_2110908 4609 1 0.996 0.996
ILMN_1753467 55095 1 0.996 0.996
ILMN_1652846 5833 1 0.996 0.996
ILMN_1720902 283867 1 0.996 0.996
ILMN_1674373 219793 1 0.996 0.996
ILMN_1670769 55166 1 0.996 0.996
ILMN_1666634 11124 1 0.996 0.996
ILMN_1667016 11124 1 0.996 0.996
ILMN_1738828 317703 1 0.996 0.996
ILMN_1751120 8294 0.0714285714285714 0.996 0.0711428571428571
ILMN_1808226 6004 1 0.996 0.996
ILMN_3308290 100302127 1 0.996 0.996
ILMN_2364600 50940 1 0.996 0.996
ILMN_1721102 642826 1 0.917 0.917
ILMN_1656988 646508 1 0.897 0.897
ILMN_1792409 154796 1 0.996 0.996
ILMN_1663189 54466 0.333333333333333 0.923333333333333 0.307777777777778
ILMN_1805221 51125 0.333333333333333 0.996 0.332
ILMN_1778673 51125 1 0.996 0.996
ILMN_1805028 80145 1 0.917 0.917
ILMN_3241818 51714 1 0.679 0.679
ILMN_1765165 157680 1 0.996 0.996
ILMN_1726280 157680 0.142857142857143 0.996 0.142285714285714
ILMN_1687058 55827 1 0.758 0.758
ILMN_1728845 6602 1 0.996 0.996
ILMN_1661156 57478 1 0.996 0.996
ILMN_2112493 1611 1 0.996 0.996
ILMN_1738971 159195 1 0.996 0.996
ILMN_1716272 84541 1 0.996 0.996
ILMN_1806692 3074 1 0.996 0.996
ILMN_1724825 5094 1 0.996 0.996
ILMN_3255679 84536 0.5 0.996 0.498
ILMN_2144573 1486 1 0.996 0.996
ILMN_2144574 1486 1 0.996 0.996
ILMN_2207291 3458 1 0.996 0.996
ILMN_1695093 23428 0.25 0.996 0.249
ILMN_1730218 171024 0.8 0.996 0.7968
ILMN_1693092 171024 0.8 0.996 0.7968
ILMN_2414268 78989 1 0.996 0.996
ILMN_2298189 78989 0.0833333333333333 0.996 0.083
ILMN_1779376 2932 1 0.996 0.996
ILMN_3245507 7171 0.5 0.738 0.369
ILMN_2372413 637 0.875 0.996 0.8715
ILMN_1812976 79039 1 0.996 0.996
ILMN_1651685 51059 1 0.996 0.996
ILMN_1734476 3796 1 0.857 0.857
ILMN_1676844 9975 0.5 0.996 0.498
ILMN_1811735 492307 1 0.996 0.996
ILMN_1754053 142680 1 0.996 0.996
ILMN_1663356 22895 1 0.996 0.996
ILMN_1714817 128371 1 0.996 0.996
ILMN_1803254 55671 1 0.996 0.996
ILMN_1762426 200895 1 0.996 0.996
ILMN_1797903 27300 1 0.996 0.996
ILMN_1788886 9760 1 0.996 0.996
ILMN_1813389 51081 0.5 0.996 0.498
ILMN_1790704 79582 0.2 0.996 0.1992
ILMN_3310930 574463 1 0.996 0.996
ILMN_2307598 84255 1 0.996 0.996
ILMN_1800331 5727 1 0.996 0.996
ILMN_1728191 23519 1 0.996 0.996
ILMN_1706342 155061 1 0.996 0.996
ILMN_1708886 645832 1 0.996 0.996
ILMN_2229019 645832 1 0.996 0.996
ILMN_1730546 2775 0.5 0.917 0.4585
ILMN_3231820 10572 0.5 0.996 0.498
ILMN_1758183 128 1 0.719 0.719
ILMN_1738554 128 1 0.917 0.917
ILMN_1752303 55249 0.923076923076923 0.996 0.919384615384615
ILMN_1756898 57017 1 0.996 0.996
ILMN_1651370 27005 0.666666666666667 0.996 0.664
ILMN_1677108 92291 1 0.996 0.996
ILMN_1727917 254228 1 0.996 0.996
ILMN_1815165 9154 0.833333333333333 0.996 0.83
ILMN_1713246 9154 1 0.996 0.996
ILMN_1719998 81571 1 0.996 0.996
ILMN_2129234 83604 1 0.996 0.996
ILMN_2195236 10424 1 0.996 0.996
ILMN_1775579 28976 1 0.996 0.996
ILMN_1653762 140767 1 0.996 0.996
ILMN_1680245 643677 1 0.917 0.917
ILMN_1806561 8856 1 0.996 0.996
ILMN_1727309 55177 1 0.996 0.996
ILMN_1797219 1179 1 0.996 0.996
ILMN_1739103 9019 0.5 0.996 0.498
ILMN_3279297 23435 1 0.679 0.679
ILMN_3310725 574410 1 0.996 0.996
ILMN_2093389 6617 1 0.996 0.996
ILMN_2189458 55164 1 0.996 0.996
ILMN_1738147 10763 1 0.996 0.996
ILMN_1753534 6222 1 0.996 0.996
ILMN_2180315 84971 1 0.996 0.996
ILMN_1801905 84971 1 0.996 0.996
ILMN_2342903 10755 1 0.996 0.996
ILMN_1774005 7545 0.5 0.996 0.498
ILMN_2167252 338094 1 0.996 0.996
ILMN_1703908 3428 0.25 0.996 0.249
ILMN_1655165 51444 1 0.996 0.996
ILMN_1767657 4143 1 0.996 0.996
ILMN_1683492 55065 1 0.996 0.996
ILMN_1710000 92960 1 0.996 0.996
ILMN_1758692 29119 1 0.996 0.996
ILMN_2131732 29119 1 0.996 0.996
ILMN_2094106 51144 1 0.996 0.996
ILMN_3309224 407010 1 0.996 0.996
ILMN_3294612 100132831 1 0.996 0.996
ILMN_1737144 390323 1 0.996 0.996
ILMN_3188541 22826 1 0.996 0.996
ILMN_1717677 85446 1 0.996 0.996
ILMN_1799548 90199 0.333333333333333 0.996 0.332
ILMN_1730740 391123 1 0.996 0.996
ILMN_2311826 9712 0.428571428571429 0.996 0.426857142857143
ILMN_1738987 9653 0.5 0.996 0.498
ILMN_1683737 254122 1 0.996 0.996
ILMN_2056932 374768 1 0.996 0.996
ILMN_1702973 84141 1 0.996 0.996
ILMN_3248746 140545 0.833333333333333 0.917 0.764166666666667
ILMN_1896111 100874155 1 0.996 0.996
ILMN_2108823 8324 1 0.996 0.996
ILMN_1804351 8324 1 0.996 0.996
ILMN_1812233 8997 0.0833333333333333 0.996 0.083
ILMN_1768488 7014 1 0.996 0.996
ILMN_1763728 403284 1 0.996 0.996
ILMN_2055310 8930 0.8 0.996 0.7968
ILMN_1737475 83451 1 0.996 0.996
ILMN_1696243 401236 1 0.996 0.996
ILMN_1712894 2523 1 0.996 0.996
ILMN_2310909 489 1 0.996 0.996
ILMN_1697827 489 1 0.996 0.996
ILMN_2351466 50863 0.833333333333333 0.996 0.83
ILMN_2263086 50863 0.333333333333333 0.996 0.332
ILMN_1798379 50863 0.833333333333333 0.996 0.83
ILMN_1679012 119687 1 0.996 0.996
ILMN_1758941 7905 1 0.996 0.996
ILMN_1723004 971 1 0.996 0.996
ILMN_1692894 728635 0.2 0.996 0.1992
ILMN_1721558 400658 1 0.917 0.917
ILMN_2407954 2829 1 0.996 0.996
ILMN_1682616 154865 1 0.996 0.996
ILMN_1804758 116511 1 0.996 0.996
ILMN_1756953 163351 1 0.996 0.996
ILMN_2121568 163351 1 0.917 0.917
ILMN_1653203 30008 1 0.996 0.996
ILMN_1666670 9978 1 0.996 0.996
ILMN_2367290 345222 1 0.996 0.996
ILMN_2383893 26261 1 0.976 0.976
ILMN_1684554 1307 1 0.996 0.996
ILMN_1693226 113444 0.75 0.996 0.747
ILMN_1718071 23287 1 0.996 0.996
ILMN_2223922 23287 1 0.917 0.917
ILMN_1785218 23788 1 0.996 0.996
ILMN_3200665 9019 0.75 0.659 0.49425
ILMN_2119224 22920 1 0.996 0.996
ILMN_2201678 11167 1 0.996 0.996
ILMN_1673548 29094 1 0.996 0.996
ILMN_1773959 81849 1 0.996 0.996
ILMN_2404665 85363 1 0.996 0.996
ILMN_1785637 2778 0.222222222222222 0.996 0.221333333333333
ILMN_1717722 23037 1 0.996 0.996
ILMN_1729161 4851 1 0.996 0.996
ILMN_1682737 25884 1 0.996 0.996
ILMN_1748386 4151 0.25 0.996 0.249
ILMN_1721449 338917 1 0.996 0.996
ILMN_1793643 79922 0.333333333333333 0.996 0.332
ILMN_2182647 54984 1 0.996 0.996
ILMN_1756261 4935 0.5 0.996 0.498
ILMN_1688158 51167 1 0.996 0.996
ILMN_1777526 9477 1 0.996 0.996
ILMN_2364768 4638 1 0.996 0.996
ILMN_1709269 1010 1 0.996 0.996
ILMN_1717094 114991 0.2 0.996 0.1992
ILMN_1739914 114991 1 0.996 0.996
ILMN_1683995 414777 0.75 0.996 0.747
ILMN_1685917 51705 1 0.996 0.996
ILMN_1778726 137362 1 0.996 0.996
ILMN_1795026 10712 1 0.996 0.996
ILMN_1702056 10712 0.444444444444444 0.996 0.442666666666667
ILMN_1669921 56155 0.714285714285714 0.996 0.711428571428571
ILMN_1781001 9021 1 0.996 0.996
ILMN_1674297 29915 1 0.996 0.996
ILMN_1726230 910 1 0.996 0.996
ILMN_1811555 375757 1 0.996 0.996
ILMN_2235602 284992 1 0.996 0.996
ILMN_2402463 6470 1 0.996 0.996
ILMN_2205999 9180 0.8 0.996 0.7968
ILMN_1783707 92521 1 0.996 0.996
ILMN_2415826 92521 1 0.996 0.996
ILMN_1655720 26504 1 0.996 0.996
ILMN_1779813 51647 1 0.996 0.996
ILMN_1789614 7178 0.333333333333333 0.996 0.332
ILMN_1696131 56899 0.3125 0.996 0.31125
